CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0.5,Child6.12,Child13.18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,PoundsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire,Renewal,StudentID
1402,37,50,6,M,U,M,3,U,35,25,15,5000,U,3,E,0,4,0,0,1,28,A,0,1,0,0,0,1,0,0,0,N,0,28,28,14,No,2417549
10385,53,100,14,S,F,M,4,N,45,45,45,111000,U,3,O,2,8,94.91,0.53,6,71,1,0,2,0,1,0,3,0,0,0,N,0,213,72,36,No,2417549
14028,73,100,7,M,F,M,2,N,0,0,0,39000,R,8,O,2,8,37,0.51,2,102,1,0,0,0,2,0,2,0,0,0,N,0,114,114,78,No,2417549
28154,46,100,3,S,F,M,5,Y,100,100,100,293000,W,9,A,0,5,72,2.26,1,26,A,0,2,0,0,1,1,0,0,0,N,0,157,122,109,Yes,2417549
33053,58,100,9,S,F,M,3,U,0,0,0,20000,M,4,O,0,9,13.52,0.84,2,78,A,0,0,2,0,0,2,0,0,0,N,0,83,78,68,No,2417549
8482,66,100,3,S,M,M,5,Y,45,100,100,249000,W,7,E,3,3,46,0.39,4,21,5,2,0,0,1,0,3,0,0,0,N,0,54,40,16,No,2417549
11240,72,100,8,S,F,M,3,N,65,35,35,313000,W,9,E,1,3,81.02,0,8,32,A,0,2,0,1,0,2,0,1,0,N,0,257,32,16,No,2417549
13917,54,100,10,S,M,M,2,Y,45,65,100,145000,U,9,O,0,7,83.91,1.61,5,106,A,0,2,0,0,0,2,0,0,0,N,0,117,106,92,No,2417549
18199,39,100,14,S,F,M,3,Y,100,100,0,250000,W,9,O,0,5,13.97,0.46,2,60,F,0,1,0,1,0,3,0,0,0,N,0,109,109,97,No,2417549
34562,25,100,1,S,M,S,2,Y,35,35,100,38000,U,7,E,0,10,113.94,1.58,2,66,A,0,2,0,0,0,2,0,0,0,N,0,66,66,30,No,2417549
36731,42,100,7,S,F,S,3,Y,45,35,100,103000,W,5,E,0,1,33,0.75,3,35,0,1,2,0,0,0,2,0,0,0,N,0,46,35,20,No,2417549
12201,53,100,14,S,M,S,1,N,25,0,45,54000,U,2,O,1,15,47,0.79,2,126,A,0,1,0,0,0,1,0,0,0,N,0,154,126,96,No,2417549
30562,40,100,4,S,F,M,2,Y,100,0,0,112500,W,9,B,0,4,9.5,0.53,1,120,F,0,1,0,0,0,1,0,1,0,N,0,120,120,108,No,2417549
9730,61,100,2,S,F,M,3,Y,0,0,0,12500,M,2,B,2,9,73.89,1.33,4,80,A,1,0,2,0,0,2,0,1,0,N,0,275,80,52,No,2417549
5639,60,100,14,S,F,M,2,N,0,0,0,96000,W,5,E,1,5,57.94,0.6,3,58,2,0,2,0,1,0,3,0,0,0,N,0,60,60,23,No,2417549
28413,51,100,14,S,F,M,4,Y,65,0,100,201000,W,9,A,2,0,233.17,1.28,21,2,A,1,5,0,0,1,4,1,0,0,N,0,336,104,79,No,2417549
7216,50,100,14,S,F,M,2,N,15,0,45,93000,B,2,E,1,5,42,0.64,2,26,A,0,1,0,1,0,2,0,0,0,N,0,108,108,71,No,2417549
38418,50,100,7,S,M,M,3,Y,100,100,0,56000,M,2,E,0,1,0,0,1,24,A,0,1,0,0,0,1,0,0,0,N,0,24,24,11,No,2417549
3287,56,100,14,S,F,M,6,Y,65,100,100,416000,W,9,O,1,10,185.53,0.6,20,84,A,0,2,0,0,0,2,0,0,0,Y,14,288,122,93,No,2417549
28620,50,100,14,S,F,M,6,Y,65,0,100,201000,U,2,O,0,6,0,0.42,0,83,A,0,1,0,0,0,1,0,0,0,N,0,83,83,70,No,2417549
40220,40,0,1,S,F,S,1,Y,100,100,0,87500,W,5,B,1,5,20,0.48,1,113,F,0,0,0,1,0,1,0,1,0,N,0,114,114,78,No,2417549
24988,39,100,6,S,F,M,3,Y,0,100,0,117000,U,3,A,0,1,23.49,0.34,5,3,A,0,3,0,0,1,3,0,0,0,N,0,146,65,51,No,2417549
9021,61,100,9,S,F,M,2,N,15,0,25,50000,W,2,A,0,2,92,0.84,6,2,A,0,3,0,0,1,2,0,0,0,Y,2,127,60,31,No,2417549
41647,40,0,4,M,F,S,3,Y,0,0,100,17000,M,4,O,0,5,0,0.51,0,49,A,0,2,0,0,0,2,0,0,0,N,0,49,49,36,No,2417549
39767,30,0,6,S,F,S,2,Y,45,100,25,8000,H,2,O,0,10,5.99,0.5,1,65,A,0,1,0,0,0,1,0,0,0,N,0,65,65,53,No,2417549
29909,58,100,3,S,F,M,3,N,0,0,35,82000,R,6,O,0,9,177.06,1.83,6,104,A,0,2,0,0,0,2,0,0,0,Y,1,247,104,79,No,2417549
9160,76,100,4,S,F,M,4,N,25,0,25,62000,U,3,O,2,7,34,0.56,2,92,1,0,0,0,1,0,1,0,0,0,N,0,287,93,57,No,2417549
11921,62,100,14,S,F,M,1,N,0,0,0,87500,H,9,A,0,2,118.93,0.96,5,10,A,0,4,0,0,1,3,0,0,0,N,0,120,120,96,No,2417549
25230,46,100,11,S,F,M,5,Y,100,100,35,26000,U,5,B,1,9,42,0.75,2,88,2,0,1,0,1,0,1,0,0,0,N,0,90,90,37,No,2417549
21916,46,100,14,S,F,M,2,Y,65,100,100,101000,M,5,A,1,1,181.97,0.68,10,18,A,0,3,0,1,1,4,0,0,0,N,0,191,70,14,No,2417549
20554,58,100,14,S,F,M,2,Y,65,85,75,80000,W,2,E,0,4,45,2.05,2,34,A,0,2,0,0,0,2,0,0,0,N,0,34,34,17,No,2417549
5473,54,100,14,S,F,M,5,Y,65,100,100,133000,W,4,E,2,5,118.85,0.92,8,37,A,2,1,1,1,0,3,2,0,0,N,0,288,37,11,Yes,2417549
9867,56,100,12,S,F,M,5,N,45,0,35,81000,W,2,E,0,3,73.97,0.81,5,44,A,0,2,0,0,0,2,0,0,0,Y,1,266,44,16,No,2417549
6876,67,100,5,S,M,M,3,Y,0,0,25,364000,W,6,O,2,10,38,0.53,2,119,L,0,1,0,0,0,1,0,0,0,N,0,119,118,47,No,2417549
42058,46,0,1,S,F,M,5,Y,0,100,100,137500,M,9,E,0,1,2,0.17,1,20,A,0,1,0,0,0,1,0,0,0,N,0,20,20,7,No,2417549
9560,59,100,14,S,F,M,5,Y,25,55,100,100000,M,3,E,3,4,315.94,1.33,15,35,A,0,4,0,0,0,4,0,0,0,N,0,336,61,13,No,2417549
10501,52,100,14,M,F,M,3,Y,65,100,100,265000,W,9,A,2,2,252.43,2.04,9,11,A,0,4,0,0,1,3,0,0,1,N,0,228,153,106,Yes,2417549
22425,46,100,5,S,F,M,4,Y,65,100,100,209000,M,7,O,0,7,35.95,1.33,2,112,A,0,1,0,0,0,3,0,0,0,N,0,112,112,98,Yes,2417549
17629,34,100,1,S,F,M,2,Y,100,45,45,67000,W,3,O,0,7,33,0.92,1,109,A,0,1,0,0,0,1,0,0,0,N,0,109,109,73,No,2417549
21319,36,100,14,S,F,M,4,Y,0,100,0,87500,M,5,O,2,9,164,0.88,18,101,A,0,2,0,0,0,2,0,0,0,Y,6,204,101,47,No,2417549
22540,36,100,14,S,F,M,4,N,45,45,35,128000,U,5,O,0,14,107.9,1.08,8,126,M,0,2,0,1,0,3,0,0,0,Y,1,155,126,103,No,2417549
15808,57,100,3,S,F,M,2,Y,35,35,100,7000,U,1,O,0,3,11.99,0.67,2,58,A,0,1,1,0,0,2,0,0,0,N,0,59,58,40,No,2417549
319,55,20,1,M,M,S,2,U,0,0,0,62500,U,5,E,0,2,87.01,0,6,6,A,1,2,1,0,0,3,1,0,0,N,0,275,135,107,No,2417549
3215,58,100,8,S,F,M,3,Y,45,65,100,178000,W,9,A,1,1,440.99,1.41,30,11,A,0,3,0,1,2,2,0,0,0,Y,5,300,102,65,Yes,2417549
20558,19,100,1,M,F,M,4,U,0,0,0,42500,M,3,E,0,3,0,0,1,34,A,0,1,0,0,0,1,0,0,0,N,0,34,34,20,No,2417549
13093,56,100,2,S,F,M,3,N,55,35,35,25000,M,2,E,3,5,182.09,0.9,12,35,A,0,4,0,0,0,4,0,0,0,N,0,336,35,11,Yes,2417549
7973,49,100,14,S,F,M,3,N,45,65,45,34000,W,2,O,1,10,20,0.56,1,82,A,0,1,0,0,0,1,0,0,0,N,0,82,82,45,No,2417549
32683,41,100,6,S,F,M,4,Y,0,100,100,81000,W,4,O,0,4,0,0.77,0,49,1,0,0,0,1,0,1,0,0,0,N,0,89,49,37,No,2417549
17999,72,100,14,S,F,M,5,N,25,0,25,5000,M,2,O,0,9,37,1,2,99,A,0,1,0,0,0,1,0,0,0,N,0,207,99,75,No,2417549
5057,55,100,14,S,F,M,3,Y,100,0,0,221000,B,7,E,0,4,113.37,2.3,7,25,A,1,2,1,0,0,3,1,0,0,Y,2,25,25,12,No,2417549
31590,38,100,1,S,M,S,2,Y,100,0,0,62500,U,8,O,0,8,22,0.92,1,104,A,0,1,0,0,0,1,0,0,0,N,0,104,104,79,No,2417549
36565,56,100,14,S,F,M,3,Y,100,35,100,29000,W,2,E,0,1,5,0.67,1,11,S,0,4,0,0,0,2,0,3,0,Y,1,36,29,11,No,2417549
27528,67,100,14,S,F,M,6,Y,65,100,100,78000,R,3,O,0,10,33,0.92,1,109,A,0,2,0,0,0,2,0,0,0,N,0,109,109,72,No,2417549
5394,64,100,14,S,F,M,3,N,45,45,35,32000,U,2,O,4,10,104.97,0.66,7,74,2,0,2,0,1,0,3,0,0,0,N,0,162,88,62,No,2417549
27819,46,100,6,S,M,M,5,Y,100,100,100,117000,W,7,E,0,3,91.95,1.83,3,40,A,0,3,0,0,0,2,0,1,0,N,0,40,40,3,Yes,2417549
4564,62,100,14,M,F,M,3,Y,0,100,100,126000,B,4,B,2,10,162.01,0.35,9,121,0,1,0,0,1,0,1,0,1,0,N,0,348,126,99,No,2417549
15305,78,100,14,S,F,M,2,N,25,0,25,23000,H,3,E,1,3,19,0.53,1,57,1,0,0,0,1,0,1,0,0,0,N,0,57,57,21,No,2417549
12248,48,100,14,S,F,M,2,Y,65,100,100,111000,H,6,B,2,6,39,1.32,2,89,5,0,1,0,1,0,2,0,1,0,N,0,150,95,54,Yes,2417549
14747,57,100,14,M,F,M,4,N,0,15,45,103000,M,4,E,1,4,59,0.71,3,55,1,0,1,0,1,0,2,0,0,0,N,0,89,74,40,No,2417549
4904,63,100,2,S,F,S,3,Y,0,0,15,32000,U,6,E,2,3,69.94,1.06,7,37,A,0,2,0,1,0,3,0,0,0,N,0,192,78,42,No,2417549
28262,72,100,1,S,F,M,2,N,15,0,45,88000,R,7,A,1,2,122,0.9,6,7,A,0,1,0,1,1,1,0,0,0,N,0,181,108,71,No,2417549
11107,51,100,14,S,F,M,6,Y,45,25,45,133000,W,4,O,2,7,55,0.55,4,210,M,0,2,0,0,0,2,0,0,0,N,0,217,95,48,No,2417549
17628,53,100,10,S,F,M,6,Y,100,100,65,80000,M,3,O,0,9,50,0.92,2,109,A,0,2,0,0,0,2,0,0,0,N,0,109,109,72,No,2417549
6504,56,100,14,S,F,M,3,N,45,45,45,122000,W,9,E,3,4,103.49,0.39,6,59,0,2,2,0,0,0,2,2,0,0,N,0,59,59,22,No,2417549
37291,28,100,4,S,F,M,2,Y,100,25,35,48000,W,2,E,0,2,5,0.25,1,37,F,0,2,0,0,0,3,0,0,0,N,0,40,40,27,No,2417549
13050,66,100,10,S,F,M,6,Y,65,45,45,133000,U,4,B,1,5,79.87,0.98,5,26,S,0,3,0,1,0,2,1,1,0,N,0,180,126,101,No,2417549
40208,39,0,1,S,M,S,1,Y,35,35,25,22000,U,1,O,0,9,19,0.79,1,116,2,0,0,0,1,0,1,0,0,0,N,0,118,118,93,No,2417549
12960,59,100,8,M,F,S,1,N,25,0,35,60000,R,3,E,2,3,84.97,0.49,6,31,A,3,1,0,2,0,2,2,2,0,Y,1,336,100,72,No,2417549
11527,73,100,1,M,F,M,2,N,45,45,35,98000,W,4,A,3,0,276.97,0.59,18,10,A,0,2,0,1,1,2,0,0,0,Y,4,213,31,7,No,2417549
28159,43,100,7,S,F,M,4,Y,65,100,100,171000,W,4,B,0,4,94,0.94,4,53,S,0,1,1,0,0,1,0,1,0,N,0,188,105,58,No,2417549
5993,51,100,5,S,F,M,4,Y,100,0,45,311000,M,9,E,2,6,62.97,0.66,2,70,1,0,1,0,1,0,1,0,1,0,N,0,126,71,28,No,2417549
16301,44,100,1,S,M,M,6,Y,0,100,100,62500,M,3,B,0,10,24.01,1,2,62,A,1,1,0,0,0,1,0,1,0,N,0,72,62,47,No,2417549
27888,42,100,12,S,F,M,2,Y,65,100,100,135000,R,4,O,0,7,46.26,0.78,4,97,A,0,3,0,0,0,4,0,0,0,N,0,116,116,91,No,2417549
4456,63,100,14,M,F,M,3,N,45,55,45,122000,M,2,B,1,6,64.19,0.47,5,113,1,1,1,0,1,0,2,0,1,0,N,0,156,140,103,No,2417549
30654,50,100,9,S,F,M,6,Y,65,0,100,218000,M,4,O,0,7,32,0.79,2,118,A,0,1,0,0,0,1,0,0,0,N,0,230,118,93,No,2417549
39499,66,0,6,S,F,S,1,Y,100,0,0,15000,U,4,O,0,7,129.95,1.58,1,78,A,0,1,0,0,0,1,0,0,0,N,0,128,78,55,No,2417549
20230,60,100,4,S,M,S,3,Y,35,0,35,137000,W,8,E,0,4,30,0.62,2,42,A,0,2,0,0,0,2,0,0,0,N,0,42,42,17,No,2417549
9872,63,100,14,S,F,M,3,Y,25,100,35,64000,U,3,E,2,1,21.99,0.37,4,17,A,1,2,0,0,0,3,0,0,0,N,0,35,25,12,No,2417549
40703,34,0,1,S,F,M,5,Y,75,100,100,30000,W,4,B,0,10,19,0.37,1,122,F,0,0,0,1,0,1,0,1,0,N,0,125,125,99,No,2417549
7693,59,100,1,M,F,M,6,U,0,0,0,17000,W,4,E,3,5,67.97,0.54,4,46,1,0,0,0,1,0,1,0,0,0,N,0,285,47,11,Yes,2417549
12078,50,100,1,S,F,M,2,N,45,35,45,73000,M,3,E,0,4,84.5,1.5,4,26,A,0,1,0,1,0,2,0,0,0,Y,2,161,133,102,No,2417549
19281,49,100,4,S,F,M,2,Y,45,45,100,59000,U,4,O,0,4,12.49,0.49,2,54,A,0,3,0,0,0,3,0,0,0,N,0,63,63,49,No,2417549
27771,56,100,1,M,M,M,2,Y,100,0,100,18000,W,6,E,2,5,62.92,0.53,3,56,3,0,0,0,1,0,1,0,0,0,N,0,286,58,22,No,2417549
1663,42,70,1,S,F,S,1,Y,0,100,0,162500,M,4,O,0,9,15.97,1.33,1,102,A,0,1,0,0,0,2,0,0,0,N,0,102,102,90,Yes,2417549
4926,63,100,12,S,F,M,5,Y,65,100,100,109000,W,5,C,2,5,35.97,0.22,2,119,0,3,0,1,1,0,2,2,0,0,N,0,120,120,84,No,2417549
29540,30,100,6,S,F,S,1,Y,0,0,0,87500,W,2,O,0,13,19,0.79,1,130,A,0,1,0,0,0,1,0,0,0,N,0,130,130,104,No,2417549
3016,51,100,7,S,F,S,1,N,0,0,45,87000,W,6,E,3,5,80.94,0.81,5,40,1,0,2,0,2,0,4,0,0,0,N,0,70,70,34,No,2417549
2732,68,100,14,S,F,M,3,N,25,15,45,148000,M,5,O,1,7,49,0.82,3,109,A,0,1,0,0,0,1,0,0,0,Y,1,149,109,66,No,2417549
26278,46,100,6,S,F,M,4,Y,100,100,65,242000,M,7,A,0,1,97.95,1.51,5,1,A,0,2,0,1,1,2,0,0,0,Y,1,55,55,39,Yes,2417549
29172,75,100,1,S,U,M,1,Y,0,0,0,62500,U,4,E,0,5,325.85,1.91,2,35,A,0,3,0,0,0,2,0,0,1,N,0,166,46,10,No,2417549
34771,28,100,8,M,F,M,6,Y,100,100,100,83000,B,3,O,0,4,13.2,0.55,3,55,A,0,3,0,0,0,3,0,0,0,N,0,64,64,52,No,2417549
9572,55,100,14,S,F,M,3,N,45,35,45,59000,R,5,E,10,5,279.32,0.56,18,42,A,1,4,0,1,0,5,0,1,0,N,0,250,48,46,No,2417549
5795,50,100,12,S,F,M,5,Y,100,0,0,195000,W,5,E,1,4,48.95,0.96,3,39,I,0,1,0,2,0,3,0,0,0,N,0,60,60,24,No,2417549
15896,67,100,14,S,M,M,4,N,45,45,35,98000,R,5,C,0,5,17.5,0.73,2,57,A,1,2,0,0,0,2,1,0,0,N,0,57,57,44,No,2417549
39696,48,0,12,S,M,S,5,Y,100,100,100,50000,U,2,E,0,3,108,1.97,4,35,A,0,1,0,0,0,1,0,0,0,N,0,77,35,21,Yes,2417549
5218,62,100,14,S,F,M,3,N,35,0,35,76000,M,3,A,1,2,83,0.66,8,1,A,0,3,0,0,1,2,0,0,0,N,0,111,111,86,No,2417549
4993,77,100,14,S,M,M,6,Y,65,100,45,176000,M,3,O,1,9,33.97,0.61,1,117,1,0,0,0,1,0,1,0,0,0,N,0,186,118,77,No,2417549
1377,32,50,1,S,F,S,3,Y,25,35,15,17000,U,3,E,0,4,0,0,1,34,A,0,1,0,0,0,1,0,0,0,N,0,34,34,20,No,2417549
8876,56,100,14,S,F,M,4,N,15,0,25,77000,M,4,E,0,1,47.97,0,4,22,A,0,1,0,0,0,1,0,0,0,N,0,348,22,8,No,2417549
26546,37,100,8,M,F,S,2,Y,0,0,0,87500,M,7,E,1,3,34.97,0.75,2,35,A,0,1,0,1,0,2,0,0,0,N,0,35,35,10,No,2417549
12862,55,100,14,S,F,M,3,Y,0,0,0,62500,W,6,O,3,8,89.95,0.41,6,109,A,0,1,0,1,0,2,0,0,0,N,0,186,115,87,No,2417549
28628,53,100,7,S,M,M,2,Y,45,100,45,266000,W,9,E,0,5,0,0,1,43,A,0,1,0,0,0,1,0,0,0,N,0,43,43,30,No,2417549
40384,45,0,3,S,F,S,4,Y,45,35,100,59000,M,3,E,0,5,72.45,0.43,5,58,2,4,1,0,2,0,3,0,4,0,N,0,74,60,46,No,2417549
19014,35,100,5,S,F,M,3,Y,100,45,65,59000,U,4,O,0,7,24,1,1,70,A,0,1,0,0,0,1,0,0,0,N,0,70,70,44,No,2417549
9225,50,100,14,S,M,M,4,Y,100,25,75,166000,W,5,E,1,3,46.1,0.53,3,57,1,0,1,0,1,0,2,0,0,0,N,0,286,58,21,No,2417549
12047,53,100,14,S,F,M,3,Y,0,0,100,112500,U,6,E,4,3,70.89,0.44,4,54,1,1,0,0,2,0,3,0,1,0,N,0,162,54,17,No,2417549
5628,70,100,1,S,F,M,4,Y,100,100,35,5000,B,2,B,2,8,52.97,0.36,7,94,K,1,0,1,1,0,3,0,1,0,Y,2,146,77,41,No,2417549
11516,69,100,14,S,F,M,2,Y,15,100,45,157000,M,4,O,6,8,166.02,0.8,15,95,A,0,2,1,0,0,3,0,0,0,N,0,324,125,89,No,2417549
41386,29,0,7,S,F,S,2,Y,100,0,0,20000,U,4,O,0,7,12,0.5,2,64,A,0,2,0,0,0,2,0,0,0,N,0,64,64,52,No,2417549
17437,40,100,5,S,F,M,4,Y,100,100,100,70000,W,2,E,0,5,197.9,0.61,15,51,0,1,2,0,4,0,6,0,2,0,N,0,146,53,39,No,2417549
17346,53,100,1,S,M,M,5,Y,0,0,0,25000,B,6,O,0,10,10.48,1.16,1,114,A,0,0,1,0,0,1,0,0,0,N,0,117,114,104,No,2417549
13488,61,100,14,S,F,M,4,Y,45,45,45,68000,M,2,E,1,5,31,0,4,39,A,1,2,0,0,0,2,0,1,0,N,0,39,39,25,No,2417549
13686,48,100,14,S,F,M,4,Y,100,100,100,145000,M,8,O,1,8,85,1.38,7,81,A,0,1,0,0,0,2,0,0,0,N,0,252,81,56,Yes,2417549
7232,73,100,10,S,F,S,4,N,45,0,35,23000,R,2,O,1,8,18,0.5,1,107,A,0,1,0,0,0,1,0,0,0,N,0,107,107,71,No,2417549
14925,60,100,10,S,F,M,3,N,45,45,35,148000,M,9,O,1,9,20,0.76,1,62,1,0,0,0,2,0,2,0,0,0,N,0,114,114,76,No,2417549
28473,51,100,11,S,F,M,5,Y,0,0,100,81000,M,5,E,0,1,53,1.03,2,16,A,0,3,0,0,0,3,0,0,0,N,0,170,154,107,No,2417549
10931,52,100,14,S,F,S,2,N,45,0,45,16000,M,2,A,0,3,109.88,0.72,7,34,A,0,2,0,0,1,1,0,0,0,N,0,116,116,85,No,2417549
11529,58,100,14,S,F,M,5,Y,100,100,45,57000,B,4,O,1,10,107.5,1.12,6,86,A,0,3,0,0,0,3,0,0,0,N,0,228,143,115,No,2417549
22184,32,100,1,S,F,M,4,Y,100,0,0,94000,M,3,A,2,2,78.95,1.01,5,8,1,0,1,0,3,1,3,0,0,0,N,0,55,55,39,Yes,2417549
34145,50,100,7,S,M,M,2,U,45,65,45,140000,M,3,E,0,7,113.94,1.58,2,71,A,0,2,0,0,0,2,0,0,0,N,0,71,71,35,Yes,2417549
18166,38,100,1,S,F,M,4,Y,100,100,100,182000,M,6,O,0,6,22,0.92,1,93,1,0,0,0,1,0,1,0,0,0,N,0,93,93,68,No,2417549
28609,42,100,13,S,M,S,1,Y,100,75,65,15000,M,2,E,0,0,69.99,0.39,8,53,0,4,2,0,0,0,2,3,1,0,N,0,162,53,29,No,2417549
39186,56,0,14,S,F,M,5,Y,100,45,35,111000,W,2,B,0,0,141.89,0.78,9,61,F,0,4,0,0,0,4,0,1,0,Y,3,111,111,86,No,2417549
26525,46,100,6,S,F,S,3,Y,35,100,25,49000,H,4,E,1,4,19,0.53,1,47,1,0,0,0,1,0,1,0,0,0,N,0,48,48,11,No,2417549
16552,44,100,11,S,F,M,4,Y,100,100,65,94000,W,3,O,0,6,109.95,1.11,4,116,A,0,2,0,0,0,2,0,0,0,N,0,152,116,91,No,2417549
4021,62,100,14,S,F,M,4,N,15,0,35,93000,W,4,E,1,2,18,0.25,2,24,A,0,2,0,0,0,2,0,0,0,N,0,24,24,11,No,2417549
16227,79,100,14,M,F,M,3,N,25,0,35,55000,R,2,B,0,1,17,0.65,3,9,S,1,2,0,0,0,1,0,2,0,N,0,156,88,73,No,2417549
27017,49,100,14,S,F,M,3,Y,65,100,100,172000,B,7,E,0,5,22,0.92,1,48,A,0,1,0,0,0,2,0,0,0,N,0,287,48,24,No,2417549
28246,65,100,7,S,F,S,4,Y,0,100,100,50000,M,3,O,0,9,82,0.88,5,87,A,0,2,0,0,0,2,0,0,0,N,0,182,87,51,No,2417549
41040,27,0,1,S,F,S,3,Y,100,100,0,30000,H,2,E,0,1,199.91,1.29,6,8,A,0,4,0,0,0,5,0,0,0,N,0,73,73,49,No,2417549
3628,62,100,14,S,F,M,3,N,0,0,0,226000,W,8,C,2,10,65.3,0.56,4,105,2,1,1,0,1,0,2,1,0,0,N,0,106,106,69,No,2417549
899,52,30,6,M,M,S,3,U,35,25,25,22000,U,1,E,0,2,0,0,1,17,A,0,1,0,0,0,1,0,0,0,N,0,17,17,4,No,2417549
38763,62,100,6,S,F,S,2,U,25,0,25,85000,B,3,E,0,0,24,1.71,2,10,A,0,1,0,0,0,1,0,0,0,N,0,17,10,7,No,2417549
17956,39,100,1,S,F,M,2,Y,100,100,100,87000,W,2,E,0,3,12,0.25,2,45,A,0,2,0,0,0,3,0,0,0,N,0,45,45,32,No,2417549
36368,58,100,7,S,M,S,4,U,0,0,0,112500,B,7,E,0,3,22,0.92,1,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,25,No,2417549
26989,43,100,14,S,F,M,6,Y,100,100,100,112000,B,4,C,0,8,80.9,0.85,3,110,A,0,2,0,0,0,1,0,0,1,N,0,122,110,74,No,2417549
28877,52,100,10,S,F,M,3,Y,0,0,100,112500,W,3,O,2,7,230.11,1.11,14,68,A,0,3,0,3,0,6,0,0,0,N,0,369,130,81,No,2417549
27810,45,100,14,S,F,M,5,Y,0,100,100,62500,W,7,O,0,8,12,0.42,1,81,A,0,2,0,1,0,4,0,0,0,N,0,81,81,68,No,2417549
28008,47,100,11,S,F,M,3,Y,55,0,100,103000,M,2,B,0,11,19,0.79,1,129,A,2,1,0,0,0,1,1,1,0,N,0,129,129,104,No,2417549
29098,48,100,14,S,F,M,3,Y,45,45,100,5000,H,2,O,0,13,38,1.58,2,125,A,0,1,0,0,0,1,0,0,0,N,0,140,125,113,No,2417549
19612,52,100,6,S,M,M,2,Y,0,0,100,224000,W,5,O,0,5,14,1.17,1,56,A,0,1,0,0,0,1,0,0,0,N,0,56,56,43,No,2417549
22301,39,100,10,S,F,M,4,Y,100,100,45,151000,W,8,E,0,2,88.01,0.44,10,7,A,0,3,0,0,0,4,0,0,0,Y,2,167,122,106,No,2417549
40830,77,0,1,S,F,M,1,U,0,0,0,62500,W,3,O,0,10,22,0.92,1,107,0,0,0,0,1,0,1,0,0,0,Y,1,108,107,85,No,2417549
2164,64,70,1,S,F,S,2,U,35,0,35,5000,U,2,E,0,3,0,0.83,0,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,25,No,2417549
13946,53,100,14,S,F,M,2,N,15,0,45,48000,W,4,A,5,2,102,0.66,6,6,4,0,1,0,2,1,2,0,0,0,N,0,116,116,80,No,2417549
15875,40,100,5,S,F,S,1,Y,0,100,0,12500,M,3,O,0,7,35.97,0.71,2,61,A,0,1,0,0,0,1,0,0,0,N,0,144,61,37,No,2417549
40914,39,0,1,M,F,S,3,Y,100,100,0,25000,U,5,E,0,3,6,0.25,2,30,A,0,2,0,0,0,3,0,0,0,N,0,30,30,19,No,2417549
23620,41,100,1,S,F,M,2,Y,0,100,100,62500,M,3,B,0,10,58.95,0.97,2,101,S,0,1,0,1,0,1,0,1,0,N,0,120,120,95,No,2417549
20702,48,100,5,S,F,S,1,Y,25,35,35,95000,U,5,E,0,1,0,0.43,0,22,A,0,2,0,0,0,2,0,0,0,N,0,22,22,9,No,2417549
18176,46,100,14,S,F,M,2,Y,45,65,45,42000,W,5,B,0,9,38.97,0.7,2,70,A,1,1,0,1,0,1,0,1,0,N,0,70,70,58,No,2417549
5713,60,100,8,S,M,S,3,Y,0,0,0,42500,U,1,B,0,8,243.92,1.16,27,64,A,2,2,0,0,0,2,1,1,0,Y,1,360,64,40,No,2417549
34363,51,100,14,S,F,M,4,Y,0,15,35,58000,W,5,O,0,7,22,0.92,1,69,A,0,1,0,0,0,1,0,0,0,N,0,69,69,45,No,2417549
24453,35,100,8,S,F,M,3,Y,100,100,65,20000,W,3,O,2,7,30.97,0.61,2,106,2,0,1,0,1,0,3,0,0,0,N,0,108,108,71,No,2417549
36270,62,100,14,M,F,S,2,U,0,0,0,15000,U,4,E,0,5,0,0.74,0,38,A,0,1,0,0,0,1,0,0,0,N,0,50,38,25,No,2417549
41859,29,0,1,S,F,S,2,Y,100,100,0,12500,H,3,E,0,5,5,0.09,1,37,2,1,0,0,1,0,1,0,1,0,N,0,39,39,24,No,2417549
40572,50,0,3,M,F,S,2,Y,100,0,0,62500,M,4,O,0,7,14.97,1.02,1,97,A,0,1,0,0,0,1,0,0,0,N,0,180,97,84,No,2417549
26272,32,100,2,S,F,M,2,Y,100,100,100,85000,H,3,A,0,1,106.67,0.5,3,51,F,3,2,0,0,1,2,0,4,0,N,0,147,49,37,No,2417549
33034,34,100,10,S,F,M,6,Y,100,100,0,91000,W,3,E,0,5,0,0.42,0,34,1,0,0,0,1,0,1,0,0,0,N,0,83,35,18,No,2417549
4392,62,100,14,S,M,M,2,Y,0,45,45,108000,W,2,A,3,1,114.47,0.96,6,14,2,0,1,0,2,1,2,0,0,0,N,0,111,74,38,No,2417549
